해시,작성자,메시지,날짜,변경라인,파일수,파일핵심도,변경고유율,변경유형,메시지시그널,영향범위,가치점수,등급
5436108db86a,ㄱㅈㄱ,반응형 스타일 수정,2025-12-30,132,9,0.7,1.0,0.5,0.8,0.5,70,A
bb0c8b2213af,ㄱㅈㄱ,chore: update version,2025-12-30,8,2,0.3,1.0,0.3,0.2,0.5,44,B
f9a42b465d80,ㄱㅈㄱ,click path에 scCode 추가,2025-12-30,149,12,0.7,0.184,0.8,0.7,0.4,59,B
a06ff8f01dc1,ㅇㅅㅇ3,fix: sections key 추가,2025-12-29,15,2,0.7,1.0,0.3,0.9,0.5,67,A
b438529901b4,ㅇㅅ,chore: quick-menu.tsx GAClickEvent,2025-12-26,8,2,0.3,1.0,0.3,0.2,0.5,44,B
361d60099dca,ㅇㅅ,chore: quick-menu.tsx GAClickEvent,2025-12-26,10,1,0.3,1.0,0.3,0.2,0.9,49,B
273e5cf9d524,ㅇㅅㅇ3,chore: publish 0.0.111,2025-12-26,8,2,0.3,1.0,0.3,0.2,0.5,44,B
a9e8b776bbda,ㅇㅅㅇ3,fix: build error,2025-12-26,3,1,0.7,0.2,0.3,0.9,0.7,53,B
edd128b9afa5,ㅇㅅㅇ3,Fix/safari z,2025-12-26,26,3,0.7,0.415,0.3,0.9,0.5,55,B
479e7200c71d,ㅇㄹㅇ,feat: 버전 업데이트,2025-12-26,8,2,0.3,1.0,0.3,0.8,0.5,54,B
b43ba0091dcc,ㅇㄹㅇ,fix: tooltp case에 닫기 아이콘 없는 props 추가,2025-12-26,20,2,0.7,1.0,0.3,0.9,0.6,68,A
54f21fe378db,ㅇㄹㅇ,fix: tooltip width 스타일 수정,2025-12-26,2,1,0.7,1.0,0.3,0.9,0.5,67,A
2c768356a8c2,ㅇㅅ,chore: quick-menu.tsx GAClickEvent,2025-12-26,12,1,0.3,0.505,0.3,0.2,0.9,39,C
73adaf0f1266,ㅇㅅ,chore: quick-menu.tsx GAClickEvent,2025-12-26,10,1,0.3,1.0,0.3,0.2,0.9,49,B
c43f46364ad3,ㅇㅅㅇ3,chore: publish 0.0.109,2025-12-26,8,2,0.3,1.0,0.3,0.2,0.5,44,B
84a7f20f940b,ㅇㅅㅇ3,modfiy: sdui header item 타입 변경,2025-12-26,9,1,0.3,1.0,0.3,0.4,0.7,50,B
0e632868099e,ㅇㅅㅇ3,fix: ai job secton 영역 상하 패딩 제거,2025-12-26,2,1,0.3,1.0,0.3,0.75,0.5,53,B
a81a91202f88,ㅇㄹㅇ,feat: 버전 업데이트,2025-12-26,8,2,0.3,1.0,0.3,0.8,0.5,54,B
4c0ee1ba7801,ㅇㄹㅇ,feat: 버전 업데이트,2025-12-26,8,2,0.3,1.0,0.3,0.8,0.5,54,B
1322a86ad767,ㅇㄹㅇ,fix: 이벤트 버블링 수정,2025-12-26,1,1,0.3,1.0,0.3,0.9,0.5,55,B
407f179d862e,ㅇㄹㅇ,fix: 스마트핏 스크랩 함수 추가,2025-12-24,69,1,0.3,1.0,0.6,0.9,0.9,66,A
0852d91a6482,ㄱㅈㄱ,smartfit data type 수정,2025-12-26,30,3,0.3,1.0,0.3,0.8,0.6,55,B
0b21ea724472,ㅈㅎㅊ,publish 0.0.105,2025-12-26,8,2,0.3,1.0,0.3,0.4,0.5,48,B
c14236bd29cd,ㅈㅎㅊ,add skeleton in index,2025-12-26,1,1,0.3,1.0,0.1,0.4,0.5,43,B
dbe0046f1caa,ㄱㅈㄱ,ad banner custom pb 추가,2025-12-24,29,4,0.3,1.0,0.6,0.7,0.5,60,A
0633fc42e625,ㄱㅈㄱ,ai insight ga event 추가,2025-12-24,150,5,0.9,0.864,0.6,0.7,0.6,76,A
61b7bd9b244d,ㅇㄹㅇ,fix: 버전 업데이트,2025-12-23,8,2,0.3,1.0,0.3,0.9,0.5,55,B
5b898ead7ab4,ㅇㄹㅇ,feat: 버전 업데이트,2025-12-23,8,2,0.3,1.0,0.3,0.8,0.5,54,B
2641c5430923,ㅇㄹㅇ,fix: tab 부모 요소 넘더라도 스티기 되도록 수정,2025-12-23,113,1,0.7,1.0,0.6,0.9,0.9,78,A
7d003ab3083b,ㅇㄹㅇ,fix: tab-all 컴포넌트 메인 컨텐츠 영역에 추가,2025-12-23,85,4,0.7,1.0,0.3,0.9,0.6,68,A
913eeb05061b,ㅇㄹㅇ,feat: iframe swiper 추가,2025-12-23,217,6,0.7,1.0,0.4,0.8,0.5,68,A
b5fc5f1ac0e2,ㅇㄹㅇ,feat: iframe section 추가,2025-12-22,107,2,0.3,1.0,0.6,0.8,0.8,64,A
ff5bbeb2a38b,ㅇㄹㅇ,fix: tab 폴더 이동,2025-12-22,2549,10,0.7,0.448,0.4,0.9,0.4,57,B
3f464a754c9f,ㅇㅅㅇ3,chore: publish 0.0.101,2025-12-23,8,2,0.3,1.0,0.3,0.2,0.5,44,B
cbe1e96b534c,ㅇㅅㅇ3,fix: 이미지 width 퍼져보이는 이슈 해결,2025-12-23,2,1,0.7,1.0,0.3,0.9,0.5,67,A
98c83a21ea63,ㅈㅎㅊ,clean up some code,2025-12-23,10,2,0.9,1.0,0.15,0.15,0.5,58,B
2f6b302de93f,ㅈㅎㅊ,update ai insight ui,2025-12-23,407,7,0.9,0.951,0.5,0.4,0.5,70,A
46a480f69b4b,ㄱㅈㄱ,balancegame onboarding enum 값 추가 및 큐레이션 잡 추가 GA 반영,2025-12-23,262,8,0.7,1.0,0.6,0.7,0.5,72,A
19182e3215ad,ㄱㅈㄱ,채용관 border class 추가 및 큐레이션 job 로직 수정,2025-12-23,92,6,0.3,0.828,0.8,0.8,0.5,63,A
9d40a5bd6fa6,ㅇㄹㅇ,feat: 버전 업데이트,2025-12-22,8,2,0.3,1.0,0.3,0.8,0.5,54,B
c39fa3cac390,ㅇㄹㅇ,feat: 버전 업데이트,2025-12-22,8,2,0.3,1.0,0.3,0.8,0.5,54,B
7ccc0cf1d516,ㅇㄹㅇ,feat: onClick 함수에 tag 타입 정보 추가,2025-12-22,6,1,0.3,1.0,0.3,0.8,0.7,56,B
54beed7138b6,ㅇㄹㅇ,fix: 버전 업데이트,2025-12-22,8,2,0.3,1.0,0.3,0.9,0.5,55,B
c322b5d9985c,ㅇㄹㅇ,fix: tag click 함수 변경,2025-12-22,8,1,0.3,1.0,0.3,0.9,0.7,57,B
45492b9507a6,ㅈㅎㅊ,update ai insight section,2025-12-22,340,6,0.7,1.0,0.5,0.4,0.5,64,A
c9420d638537,ㄱㅈㄱ,keyword 스크롤에 따른 gradient 노출,2025-12-22,169,1,0.3,0.997,0.5,0.4,0.9,56,B
30002d8ca16a,ㄱㅈㄱ,변경된 카드 필드 반영,2025-12-22,24,6,0.3,0.479,0.3,0.4,0.5,37,C
3f77151ee993,ㅇㄹㅇ,fix: 버전 업데이트,2025-12-22,8,2,0.3,1.0,0.3,0.9,0.5,55,B
1c7b045542dc,ㅇㄹㅇ,remove: 미사용 props 삭제,2025-12-22,48,2,0.7,1.0,0.5,0.25,0.8,65,A
4c45fec9f609,ㅇㄹㅇ,fix: 기본 태그 스타일 변경,2025-12-22,50,1,0.3,1.0,0.3,0.9,0.9,59,B
d7d35f6c45d2,ㄱㅈㄱ,chore: update-version,2025-12-22,8,2,0.3,1.0,0.3,0.2,0.5,44,B
cb8d6b9dd5dc,ㄱㅈㄱ,섹션 내부에서 타입 오류에 따른 렌더 실패 수정,2025-12-22,25,3,0.3,1.0,0.6,0.8,0.5,61,A
f7c307432db6,ㅈㅎㅊ,publish 0.0.93,2025-12-22,8,2,0.3,1.0,0.3,0.4,0.5,48,B
6fca2ab5a54d,ㅈㅎㅊ,Added: univ point,2025-12-22,36,6,0.7,1.0,0.3,0.4,0.5,60,A
c9ce8d2f3588,ㅇㄹㅇ,fix: 버전 업데이트,2025-12-21,8,2,0.3,1.0,0.3,0.9,0.5,55,B
40934ee3916b,ㅇㄹㅇ,remove: 미사용 로직 삭제,2025-12-21,3,1,0.3,1.0,0.3,0.25,0.7,47,B
44b4f981b634,ㅇㄹㅇ,fix: 스마트핏 데이터 없을 경우 미노출 추가,2025-12-21,5,1,0.3,1.0,1.0,0.9,0.7,74,A
127e1e2ab8fa,ㅇㄹㅇ,fix: 사전인터뷰 줄넘김 수정,2025-12-21,18,2,0.7,1.0,0.3,0.9,0.5,67,A
98da397b0028,ㅇㄹㅇ,fix: 제출서류 한글 레이블 추가,2025-12-21,42,3,0.7,0.479,0.6,0.9,0.6,65,A
47139a8d17ee,ㅇㄹㅇ,fix: 지원양식 미노출 조건 수정,2025-12-21,102,4,0.7,0.685,0.6,0.9,0.6,69,A
a6a93e4115cb,ㅇㄹㅇ,fix: 카운트다운 타이머 노출 조건 수정,2025-12-21,36,2,0.7,1.0,0.8,0.9,0.6,80,S
577fb7816c5c,ㅇㄹㅇ,feat: 버전 업데이트,2025-12-19,14,2,0.3,0.95,0.3,0.8,0.5,52,B
2503812ca2f1,ㅇㄹㅇ,fix: jobfit 무한 렌더링 수정,2025-12-19,58,1,0.7,0.982,0.3,0.9,0.9,71,A
84218584b097,ㅈㅎㅊ,update urgent notice,2025-12-19,121,3,0.3,0.447,0.3,0.4,0.8,39,C
09ff3e0f273a,ㅈㅎㅊ,Fixed build error,2025-12-19,60,2,0.7,0.15,0.15,0.9,0.8,49,B
6aadea113b91,ㅈㅎㅊ,Delete unused values,2025-12-19,83,3,0.7,0.275,0.5,0.4,0.8,53,B
3d624a4b3a49,ㅇㅅㅇ3,modify: cards radius 수정,2025-12-19,10,5,0.7,0.8,0.2,0.8,0.5,59,B
efa637c41a8b,ㅇㅅㅇ3,chore: publish 0.0.89,2025-12-19,8,2,0.3,1.0,0.3,0.2,0.5,44,B
6ac723a1c7c7,ㅇㅅㅇ3,Feat/list grid location,2025-12-19,146,4,0.7,0.582,0.5,0.8,0.6,63,A
599e322a9083,ㅇㅅㅇ3,chore: publish 0.0.88,2025-12-18,8,2,0.3,1.0,0.3,0.2,0.5,44,B
f15a88118f20,ㅇㅅㅇ3,feat: card job normal 스타일 수정,2025-12-18,12,2,0.7,1.0,0.3,0.8,0.5,66,A
8d018483b5d3,ㄱㅈㄱ,benefit code 파싱 util 함수 섹션별 적용,2025-12-18,219,14,0.7,0.385,0.6,0.4,0.4,54,B
ca6f69d160ce,ㄱㅈㄱ,변경된 card basic 필드 반영,2025-12-18,110,6,0.3,1.0,0.6,0.4,0.5,55,B
b843359bb134,ㅇㅅㅇ3,feat: ai section isPaid  score 필드 추가,2025-12-18,4,2,0.7,1.0,0.3,0.8,0.5,66,A
9117e4e069fb,ㄱㅈㄱ,curation job api 연동,2025-12-18,616,6,0.7,0.683,0.5,0.4,0.5,58,B
dbdc9334f248,ㄱㅈㄱ,card 컴포넌트 truncate 적용,2025-12-17,57,8,0.7,0.366,0.3,0.4,0.5,47,B
9de4f602932e,ㅇㅅㅇ3,chore: publish 0.0.84,2025-12-17,8,2,0.3,1.0,0.3,0.2,0.5,44,B
cc149fa1f18f,ㅇㅅㅇ3,modify: ai job section dot button 위공간 넓히는 작업,2025-12-17,2,1,0.3,1.0,0.3,0.4,0.5,48,B
863568e453a9,ㅇㅅㅇ3,modify: ai job section align center on singlepage,2025-12-17,2,1,0.3,1.0,0.3,0.4,0.5,48,B
08de9921532a,ㄱㅈㄱ,section data 중  useDmp 및 scCode props 반영,2025-12-17,166,8,0.3,0.254,0.6,0.4,0.5,40,B
bf65e8759ce8,ㅇㅅㅇ3,chore: publish 0.0.83,2025-12-17,8,2,0.3,1.0,0.3,0.2,0.5,44,B
4f862bf733b0,ㅇㅅㅇ3,Feat/empty cards,2025-12-17,409,8,0.7,0.355,0.4,0.8,0.5,55,B
be363352e5b9,ㄱㅈㄱ,card 타입 추가된 theme 필드(채용관) 반영,2025-12-17,414,13,0.7,0.39,0.4,0.7,0.4,53,B
b17d12d50083,ㅇㄹㅇ,fix: 공통화 로직 추가,2025-12-16,95,1,0.7,0.684,0.5,0.9,0.9,70,A
d8ccfbdd99ad,ㅇㄹㅇ,fix: 타입 에러  수정,2025-12-16,29,2,0.7,0.248,0.15,0.9,0.6,49,B
dc8159b52f53,ㅇㄹㅇ,remove: 미사용 타입 제거,2025-12-16,94,2,0.7,1.0,0.3,0.15,0.8,59,B
eefee3763557,ㅇㄹㅇ,fix: 타입 에러 수정,2025-12-16,214,5,0.7,0.109,0.2,0.9,0.6,48,B
df9170f7e985,ㅇㄹㅇ,fix: 비로그인 로직 추가,2025-12-16,61,2,0.7,1.0,0.6,0.9,0.8,78,A
8f4d9546d998,ㅈㅎㅊ,[공고뷰-Mo] add anchorId for SDUI,2025-12-16,9,2,0.7,1.0,0.6,0.4,0.5,67,A
ab171bf19bdd,ㅈㅎㅊ,[공고뷰-Mo] feat: Passing some data,2025-12-16,146,3,0.3,0.476,0.3,0.4,0.8,40,B
b36732a35f29,ㅇㅅㅇ3,chore: publish 0.0.82,2025-12-15,8,2,0.3,1.0,0.3,0.2,0.5,44,B
f7dbd79231fc,ㅇㅅㅇ3,modify: card job ai border style 수정,2025-12-15,23,1,0.7,1.0,0.3,0.8,0.9,70,A
403b9e9cb70f,ㅇㅅㅇ3,modify: z-index 제거,2025-12-15,2,1,0.7,1.0,0.3,0.15,0.5,56,B
ea98c21c724a,ㄱㅈㄱ,job-preference-onboarding mutation 추가,2025-12-15,42,1,0.3,0.788,0.8,0.7,0.9,64,A
d63ad197dd7a,ㄱㅈㄱ,섹션별 scrap 이벤트 추가,2025-12-15,346,13,0.7,0.228,0.7,0.7,0.4,58,B
e65ce9513fee,ㄱㅈㄱ,공고뷰 모바일 dmp 적용,2025-12-12,181,3,0.3,1.0,0.5,0.4,0.8,56,B
87092ac5c893,ㅇㄹㅇ,fix: 패키지 업데이트,2025-12-11,8,2,0.3,1.0,0.3,0.9,0.5,55,B
8789e0ce40e3,ㅇㄹㅇ,fix: ad banner props type section 공통으로 수정,2025-12-11,165,3,0.3,1.0,0.5,0.9,0.8,63,A
9e999e838120,ㅇㅅㅇ3,chore: publish 0.0.78,2025-12-10,8,2,0.3,1.0,0.3,0.2,0.5,44,B
dcbf75baf291,ㅇㅅㅇ3,modify: ai-jobsection 이미지 제거,2025-12-10,22,2,0.3,1.0,0.3,0.15,0.6,45,B
2662d6c0ae99,ㅇㄹㅇ,fix: 지하철 css global에 추가,2025-12-10,2,2,0.7,1.0,0.3,0.9,0.5,67,A
46425b87a91b,ㅇㄹㅇ,fix: 지하철 타입 수정,2025-12-10,392,3,0.7,0.379,0.5,0.9,0.8,63,A
652cc9f19486,ㅇㅅㅇ3,feat: ai-job-section title icon image 추가,2025-12-10,23,2,0.3,1.0,0.3,0.8,0.6,55,B
89bdc095cc8d,ㅇㅅㅇ3,publish: 0.0.77,2025-12-10,8,2,0.3,1.0,0.3,0.4,0.5,48,B
94fb3158c148,ㅇㅅㅇ3,feat: list community skeleton 추가,2025-12-10,82,4,0.7,1.0,0.5,0.8,0.6,72,A
766dc7191942,ㄱㅈㄱ,tags -> benefit code 태그 사용 필드 변경,2025-12-10,480,21,0.7,0.299,0.7,0.4,0.4,54,B
be6a39342bc0,ㅇㄹㅇ,feat: 버전 업데이트,2025-12-10,8,2,0.3,1.0,0.3,0.8,0.5,54,B
05731e2f6088,ㅇㄹㅇ,fix: tab active 이전 탭으로 넘어가는 이슈 수정,2025-12-10,236,1,0.3,1.0,0.8,0.9,0.9,72,A
80b9cfeeed2e,ㅇㅅㅇ3,chore: publish 0.0.74,2025-12-10,8,2,0.3,1.0,0.3,0.2,0.5,44,B
047c9b119593,ㅇㅅㅇ3,feat: skeleton ui 변경,2025-12-10,118,8,0.7,0.641,0.3,0.8,0.5,58,B
6a1cbc5fe857,ㅈㅎㅊ,publish 0.0.73,2025-12-10,8,2,0.3,1.0,0.3,0.4,0.5,48,B
dca1e4fb450f,ㅈㅎㅊ,Rename Carousel-recommendataion to AI Insight and updated some values with new API,2025-12-10,1425,10,0.7,0.578,0.5,0.15,0.4,51,B
95081afa1e5d,ㅇㄹㅇ,feat: 버전 업데이트,2025-12-09,8,2,0.3,1.0,0.3,0.8,0.5,54,B
c53afa774527,ㅇㄹㅇ,fix: conflict 해결,2025-12-09,18,1,0.3,1.0,0.8,0.9,0.9,72,A
638a7bbc98d4,ㅇㄹㅇ,fix: tabs sticky 수정,2025-12-09,192,3,0.3,0.861,0.8,0.9,0.8,68,A
c9dbf53f812c,ㅇㄹㅇ,fix: tab sticky 수정,2025-12-09,96,2,0.7,1.0,0.6,0.9,0.8,78,A
f82ed2295ee7,ㄱㄱㄹ,chore: release version 0.0.71 with added readonly property for textfield,2025-12-09,8,2,0.3,1.0,0.3,0.2,0.5,44,B
029e711829e2,ㄱㄱㄹ,fix: update BaseTextfield to handle readOnly state correctly and improve accessibility in BaseDatePi,2025-12-09,55,4,0.3,1.0,0.6,0.9,0.6,64,A
9986829d9477,ㄱㄱㄹ,fix: textfield readonly 에서 controlled 로 상태 관리 시 값이 변경되지 않도록 수정,2025-12-09,17,3,0.3,1.0,0.6,0.9,0.5,63,A
0c734417f277,ㄱㅈㄱ,공고뷰 GA 이벤트 삽입,2025-12-09,393,15,0.7,0.566,0.4,0.4,0.4,52,B
2852c456d8ee,ㄱㄱㄹ,chore: release version 0.0.69 with added year option for datepicker,2025-12-09,8,2,0.3,1.0,0.3,0.2,0.5,44,B
caf87bd47e0c,ㄱㄱㄹ,refactor: remove 'week' option from BaseDatePicker and update related formatting logic,2025-12-09,28,2,0.3,1.0,0.15,0.5,0.6,46,B
98b0e569f8f9,ㄱㄱㄹ,fix: 주차 표시 형식 수정,2025-12-09,8,1,0.3,1.0,1.0,0.9,0.7,74,A
5b274a5e2e53,ㄱㄱㄹ,feat: BaseDatePicker에 year 옵션 추가,2025-12-09,114,2,0.3,0.961,0.6,0.8,0.8,63,A
27dd371bebac,ㅇㅅㅇ3,chore: publish 0.0.68,2025-12-09,8,2,0.3,1.0,0.3,0.2,0.5,44,B
e54d7bb2a625,ㅇㄹㅇ,fix: 버전 업데이트,2025-12-09,8,2,0.3,1.0,0.3,0.9,0.5,55,B
f9e45566b6ee,ㅇㄹㅇ,fix: 버전 업데이트,2025-12-09,8,2,0.3,1.0,0.3,0.9,0.5,55,B
31253ff06293,ㅇㄹㅇ,fix: 특정 경우 아닌 이상 클릭 방지,2025-12-09,3,1,0.7,1.0,0.3,0.9,0.7,69,A
33eac32a5c48,ㅇㄹㅇ,fix: 패딩 삭제,2025-12-09,1,1,0.7,1.0,0.3,0.75,0.5,65,A
65c030f7f9d9,ㅇㄹㅇ,fix: 지원방법 클릭 가능하게 수정,2025-12-09,154,4,0.7,0.721,0.8,0.9,0.6,75,A
a34e2e74c79d,ㅇㅅㅇ3,Feat/title m,2025-12-09,103,13,0.7,0.62,0.6,0.8,0.5,65,A
179fc3b77e55,ㄱㄱㄹ,chore: update version to 0.0.65 and add readOnly property to Textfield component,2025-12-08,8,2,0.3,1.0,0.3,0.2,0.5,44,B
df247a92cdbb,ㄱㄱㄹ,feat: Textfield 컴포넌트 readOnly 속성 추가,2025-12-08,16,2,0.3,1.0,0.6,0.8,0.5,61,A
8a406ac34917,ㅇㅅㅇ3,chore: publish 0.0.64,2025-12-08,8,2,0.3,1.0,0.3,0.2,0.5,44,B
2c261a67aca0,ㅇㅅㅇ3,feat: ai job section props 수정 (sectionTitle  onClickItem),2025-12-08,23,2,0.7,1.0,0.3,0.8,0.6,66,A
9e69a9ebae43,ㄱㅈㄱ,card recommendation error handling 추가,2025-12-08,176,6,0.7,0.869,0.6,0.7,0.5,69,A
8a9b24387fed,ㄱㅈㄱ,logo fallback image 추가,2025-12-08,294,13,0.7,0.594,0.4,0.7,0.4,57,B
70a90fe250c1,ㄱㄱㄹ,chore: update version to 0.0.62 and improve datepicker styles,2025-12-05,8,2,0.3,1.0,0.3,0.2,0.5,44,B
9d508af39847,ㄱㄱㄹ,refactor: 스타일 코드 변경,2025-12-05,108,2,0.3,0.826,0.3,0.5,0.8,49,B
5b4cdfb0cd80,ㄱㄱㄹ,fix: preview decorator min height 삭제,2025-12-05,2,1,0.3,1.0,0.3,0.75,0.5,53,B
48c20cef3bc3,ㄱㄱㄹ,refactor: 데이터 포맷팅 개선  textfield 종속 제거,2025-12-05,463,3,0.3,0.706,0.6,0.35,0.8,51,B
1f82bc5c57ab,ㅇㅅㅇ3,chore: publish 0.0.61,2025-12-05,8,2,0.3,1.0,0.3,0.2,0.5,44,B
56f9ce47aac1,ㅇㅅㅇ3,Fix/list basic click,2025-12-05,149,5,0.3,0.345,0.3,0.9,0.6,43,B
d300c91ac589,ㄱㅈㄱ,chore: update version,2025-12-05,8,2,0.3,1.0,0.3,0.2,0.5,44,B
cede5fbb9318,ㄱㅈㄱ,chip style 변경 및 단일 선택으로 변경,2025-12-05,16,2,0.3,1.0,0.3,0.4,0.5,48,B
20a1f0beecef,ㅇㅅㅇ3,chore: publish 0.0.59,2025-12-05,8,2,0.3,1.0,0.3,0.2,0.5,44,B
549e6c602e18,ㅇㅅㅇ3,Feat/dmp click,2025-12-05,164,7,0.7,0.976,0.5,0.8,0.5,70,A
b0da5bd35c03,ㅇㅅㅇ3,chore: publish 0.0.58,2025-12-05,8,2,0.3,1.0,0.3,0.2,0.5,44,B
d99579413736,ㄱㅈㄱ,onboarding 애니메이션 추가,2025-12-05,147,2,0.7,0.957,0.3,0.7,0.8,66,A
99f807d4a106,ㅇㅅㅇ3,Refactor/am section,2025-12-05,148,7,0.3,0.582,0.5,0.5,0.5,46,B
81cdb715a15d,ㅇㅅ,chore: version packages for release,2025-12-04,8,2,0.3,1.0,0.3,0.2,0.5,44,B
d95018292e6c,ㅇㅅ,feat: Unified code style AM section component,2025-12-04,141,8,0.3,0.311,0.6,0.8,0.5,47,B
9e71b1536f54,ㄱㄱㄹ,Update .gitlab-ci.yml file for mr-notification,2025-12-04,27,1,0.3,1.0,0.3,0.4,0.9,52,B
8ef6d03a06b8,ㅇㄹㅇ,feat: 버전 업데이트,2025-12-04,8,2,0.3,1.0,0.3,0.8,0.5,54,B
db0d970ff462,ㅇㄹㅇ,fix: 역량  자격증 추가,2025-12-04,58,2,0.7,1.0,0.5,0.9,0.8,75,A
244b9bbaf499,ㄱㅈㄱ,card popularity scrap example 코드 추가,2025-12-04,70,4,0.3,1.0,0.8,0.7,0.6,66,A
90d6c1082426,ㅇㄹㅇ,fix: 언어 코드 추가,2025-12-04,560,3,0.7,0.225,0.4,0.9,0.8,57,B
b2ad028245ef,ㄱㅈㄱ,util 함수 section 관리 -> 서비스 관리 변경,2025-12-04,192,16,0.7,0.266,0.6,0.4,0.4,51,B
94716c23c30e,ㅇㅅ,feat: Unified code style AM section component,2025-12-04,103,2,0.3,0.467,0.3,0.8,0.8,46,B
a4ec4d6e5f7e,ㄱㅈㄱ,apply button visible props 추가,2025-12-04,55,5,0.7,1.0,0.3,0.7,0.6,65,A
1796ddf23ecf,ㅇㄹㅇ,fix: 학력 코드 추가,2025-12-03,10,1,0.7,1.0,0.3,0.9,0.9,71,A
8e2c14f851ad,ㅇㄹㅇ,feat: 지하철 함수 code fetch 추가,2025-12-03,300,5,0.7,0.525,0.3,0.8,0.6,57,B
3c7f662e894b,ㅇㅅ,feat: SDUISectionRenderer change,2025-12-03,12,1,0.7,1.0,0.3,0.8,0.9,70,A
af27204c71b3,ㅇㄹㅇ,fix: 함수명 변경,2025-12-03,8,1,0.7,1.0,0.3,0.9,0.7,69,A
343a66c2e6dd,ㅇㅅ,chore: version packages for release,2025-12-03,8,2,0.3,1.0,0.3,0.2,0.5,44,B
c944e8cc1b8d,ㅇㅅ,feat: type fix am section components,2025-12-03,84,18,0.3,0.3,0.6,0.8,0.2,44,B
91b3fa413f0b,ㅇㄹㅇ,refactor: 직책 텍스트 리팩토링,2025-12-03,16,1,0.7,0.933,0.3,0.5,0.9,64,A
8d0148c37df2,ㅇㄹㅇ,fix: 급여 코드 추가,2025-12-03,112,3,0.7,0.845,0.8,0.9,0.8,79,A
f288e0bdd2f1,ㅇㄹㅇ,fix: 직책/직급 코드 적용,2025-12-03,53,4,0.7,1.0,0.6,0.9,0.6,76,A
613eaa0a707a,ㅇㄹㅇ,fix: 고용형태 코드 로직 추가,2025-12-03,1773,6,0.7,0.361,0.5,0.9,0.5,59,B
