해시,작성자,메시지,날짜,변경라인,파일수,파일핵심도,변경고유율,변경유형,메시지시그널,영향범위,가치점수,등급
f6d6df58751d,ㅅㄷㅎ,검색 화면 UX 개선: 회사 선택 후 검색어 자동 초기화,2025-09-29,2,1,0.3,1.0,0.3,0.6,0.5,51,B
d323c4d4c8b3,ㅅㄷㅎ,TEST-73437 해외 지역 검색 및 전체 항목 식별 로직 개선,2025-09-29,4,2,0.7,1.0,0.3,0.7,0.5,64,A
b6d4a90a695b,ㅅㄷㅎ,앱스플라이어,2025-09-24,7,1,0.3,1.0,1.0,0.4,0.7,67,A
9c03a3e74100,ㅅㄷㅎ,선택권한,2025-09-23,10,1,0.3,1.0,0.2,0.4,0.9,49,B
88d35528a96b,ㅅㄷㅎ,"TEST-73586 검색 지역 선택 해외 지역 ""전체"" 항목 식별 로직 개선",2025-09-29,4,1,0.3,1.0,0.3,0.7,0.7,54,B
bebfdf095934,ㅅㄷㅎ,선택적 접근 권한 신규 추가,2025-09-23,34,1,0.3,1.0,0.3,0.7,0.9,56,B
22c99cb2d43f,ㅅㄷㅎ,내 검색 목록 조회 로그인 체크 로직 개선 - 개인 로그인만 허용,2025-09-29,2,1,0.7,1.0,0.9,0.6,0.5,78,A
20dc1734bcc2,ㅅㄷㅎ,검색 쿼리 빌드 로직 개선 - 지역 필터 처리 및 코드 가독성 향상,2025-09-29,5,1,1.0,1.0,0.9,0.6,0.7,88,S
1ad1cab8d8a0,ㅅㄷㅎ,"검색 지역 선택 해외 지역 로직 개선 - nationCode 기반 ""전체"" 선택 처리",2025-09-26,41,1,0.3,1.0,0.6,0.6,0.9,62,A
d9f2b7c5fb6c,ㅅㄷㅎ,TEST-73585 검색 지역 선택 해외 지역 지원 및 로그인 상태 체크 개선,2025-09-26,23,2,1.0,1.0,1.0,0.7,0.6,92,S
8b8668e1193c,ㅅㄷㅎ,"검색 지역 선택 로직 개선 - cityCode ""00"" 전체 선택 처리 추가",2025-09-26,6,1,0.3,1.0,0.3,0.7,0.7,54,B
7812efe5f325,ㅅㄷㅎ,TEST-73576 검색 조건 표시 개선 및 직무 분류 매핑 기능 추가,2025-09-25,113,2,0.3,0.758,0.6,0.7,0.8,58,B
2cff74491d04,ㅅㄷㅎ,검색 화면 네이티브 광고 타입을 searchAdFit으로 수정,2025-09-25,3,1,0.3,1.0,0.3,0.8,0.7,56,B
d754054f8b5f,ㅅㄷㅎ,TEST-73579 검색 실행 후 입력 필드 자동 초기화 기능 구현,2025-09-25,7,1,0.3,1.0,1.0,0.7,0.7,72,A
9083ad8092f6,ㅅㄷㅎ,DMP 로그 개선: 진입 및 새로고침 시 모든 로그 전달,2025-09-25,265,5,0.9,1.0,0.5,0.6,0.6,74,A
b6616cf4ae0f,ㅅㄷㅎ,검색 UI/UX 개선 및 지역 표시 로직 최적화,2025-09-25,15,4,0.3,0.933,0.6,0.6,0.5,57,B
8a2a3b587957,ㅅㄷㅎ,검색 UI 컴포넌트 최소 높이 설정 및 코드 정리,2025-09-25,7,2,0.3,1.0,0.3,0.3,0.5,46,B
f2a48cd85b5d,ㅅㄷㅎ,검색 UI 컴포넌트 그림자 효과 최적화 및 텍스트 스타일 개선,2025-09-25,21,5,0.3,1.0,0.3,0.6,0.5,51,B
b465ce30582a,ㅅㄷㅎ,저장된 검색조건 바텀시트 텍스트 간격 및 디자인 시스템 적용,2025-09-25,4,1,0.3,1.0,0.3,0.4,0.7,50,B
391741b3265f,ㅅㄷㅎ,TEST-73534 저장된 검색조건 그라디언트 구현 개선,2025-09-25,10,1,0.3,1.0,0.3,0.7,0.9,56,B
3a21db015bfc,ㅅㄷㅎ,TEST-73561 저장된 검색조건 NEW 라벨 숫자 표시 개선,2025-09-25,6,2,0.3,1.0,0.2,0.7,0.5,50,B
1563354e5ed0,ㅅㄷㅎ,지역 선택 화면 텍스트 스타일 통일,2025-09-25,4,2,0.3,0.7,0.3,0.4,0.5,42,B
13f027505ba0,ㅅㄷㅎ,TEST-73517 저장된 검색조건 바텀시트 배경 처리 개선,2025-09-25,4,1,0.3,1.0,0.3,0.7,0.7,54,B
7d5177677482,ㅅㄷㅎ,검색 API 프로덕션 도메인 업데이트,2025-09-25,2,1,0.3,1.0,0.9,0.4,0.5,62,A
a3a9a09cd975,ㅅㄷㅎ,TEST-73528 검색 버튼 UI 개선,2025-09-25,3,1,0.3,1.0,0.3,0.7,0.7,54,B
155af404c687,ㅅㄷㅎ,TEST-73531 저장된 검색조건 뷰 그림자 색상 개선,2025-09-25,2,1,0.3,1.0,0.3,0.7,0.5,52,B
84b942a5a501,ㅅㄷㅎ,TEST-73546 저장된 검색조건 경력 타입 표시 로직 개선,2025-09-25,6,1,0.3,1.0,0.8,0.7,0.7,66,A
cd42e573ce3f,ㅅㄷㅎ,TEST-73535 저장된 검색조건 개수 표시 로직 개선,2025-09-25,8,1,0.3,1.0,0.3,0.7,0.7,54,B
ca8f0a602d56,ㅅㄷㅎ,TEST-73532 검색 화면 Divider 색상 조정,2025-09-25,4,2,0.3,1.0,0.3,0.7,0.5,52,B
db989a6d5567,ㅅㄷㅎ,TEST-73530 최근 검색어 배지 간격 조정,2025-09-25,4,1,0.3,0.3,0.3,0.7,0.7,40,B
40a9bd0b10b7,ㅅㄷㅎ,버전 4.2.4 업데이트 및 검색 추천 시스템 개선,2025-09-25,41,1,0.7,0.579,0.8,0.6,0.9,71,A
e42cde55ab4b,ㅅㄷㅎ,지역 선택 화면 CityListView 최소 높이 조정,2025-09-25,2,1,0.3,1.0,0.3,0.4,0.5,48,B
3b982751ec77,ㅅㄷㅎ,TEST-73515 검색 화면 자동완성 및 필터 표시 개선,2025-09-25,24,2,0.3,1.0,0.8,0.7,0.6,66,A
c97102f0896b,ㅅㄷㅎ,검색 메인 화면 디자인 이슈 수정,2025-09-24,7,2,0.3,1.0,0.3,0.8,0.5,54,B
a880f4199a6d,ㅅㄷㅎ,TEST-73513 검색 경력 구분 텍스트 개선,2025-09-24,2,1,0.3,1.0,0.9,0.7,0.5,67,A
2938928ca25d,ㅅㄷㅎ,TEST-73494 지역 선택 로직 및 UI 개선,2025-09-24,58,5,1.0,1.0,0.6,0.7,0.6,82,S
63fab452eb15,ㅅㄷㅎ,TEST-73480 지역 선택 화면 초기화 버튼 텍스트 개선,2025-09-24,2,1,0.3,1.0,0.3,0.7,0.5,52,B
7b09e3530173,ㅅㄷㅎ,TEST-73490 검색 자동완성 검색어 표시 로직 개선,2025-09-24,44,3,0.7,1.0,0.5,0.7,0.6,70,A
556de6e518be,ㅅㄷㅎ,TEST-73492 검색 자동완성 콜백 인터페이스 개선 및 안전성 강화,2025-09-24,17,2,0.3,1.0,0.8,0.7,0.5,64,A
ad042e93646f,ㅅㄷㅎ,TEST-73491 iOS26 대응 - 검색 자동완성 뷰 리팩토링 및 UI 개선,2025-09-24,290,2,0.3,0.696,0.3,0.7,0.8,49,B
6ed7c7988b26,ㅅㄷㅎ,TEST-73495 선택된 지역 표시명 로직 개선,2025-09-24,14,1,0.3,0.914,0.15,0.7,0.9,51,B
cf0df8904f2f,ㅅㄷㅎ,TEST-73496 지역 선택 시 하위 항목 전체 선택 버그 수정,2025-09-24,5,1,0.7,1.0,0.15,0.7,0.7,62,A
10d4bda87594,ㅅㄷㅎ,TEST-73497 Location 헤더 텍스트 스타일 변경,2025-09-24,2,1,0.3,1.0,0.3,0.7,0.5,52,B
ebe55fbc4c58,ㅅㄷㅎ,TEST-73498 Search 화면 UI 텍스트 및 코드 정리,2025-09-24,4,2,0.3,1.0,0.3,0.7,0.5,52,B
1e80275499b6,ㅅㄷㅎ,TEST-73488 Search 메인뷰 스크롤 시 키보드 자동 숨김 기능 추가,2025-09-24,1,1,0.3,1.0,0.3,0.7,0.5,52,B
dcb94b9dabbb,ㅅㄷㅎ,Search 모듈 Location 기능 Clean Architecture 적용,2025-09-24,209,4,1.0,0.646,0.6,0.4,0.6,70,A
da134a121d6a,ㅅㄷㅎ,선택권한,2025-09-23,10,1,0.3,1.0,0.2,0.4,0.9,49,B
2ac7dd07223d,ㅅㄷㅎ,선택적 접근 권한 신규 추가,2025-09-23,34,1,0.3,1.0,0.3,0.7,0.9,56,B
bd7bcf9712ef,ㅅㄷㅎ,검색 추천영역 개선,2025-09-23,112,7,1.0,0.509,0.6,0.6,0.5,69,A
a33751125e49,ㅅㄷㅎ,TEST-73456,2025-09-23,7,1,0.3,1.0,0.3,0.7,0.7,54,B
4ec3a210a8bb,ㅅㄷㅎ,도메인 분리,2025-09-22,382,6,1.0,0.686,0.5,0.4,0.5,67,A
4968a229b896,ㅅㄷㅎ,Xcode26 및 기타,2025-09-22,9,3,0.9,1.0,0.3,0.4,0.5,66,A
5edaf39ea004,ㅅㄷㅎ,Search 모듈 Google Analytics 이벤트 트래킹 추가,2025-09-22,167,5,0.3,1.0,1.0,0.7,0.6,70,A
e66a093e152a,ㅅㄷㅎ,DSG,2025-09-22,4,1,0.3,1.0,0.3,0.4,0.7,50,B
258a08fe69da,ㅅㄷㅎ,XCode26,2025-09-22,1,1,0.9,1.0,0.15,0.4,0.5,62,A
1c1120be0f4c,ㅅㄷㅎ,파일 분리,2025-09-22,624,10,1.0,0.401,0.4,0.4,0.4,58,B
206d874f4f2d,ㅅㄷㅎ,DmpLogService 데이터 구조 최적화 및 중복 제거 로직 개선,2025-09-22,27,1,0.9,1.0,0.3,0.45,0.9,70,A
d22fc485d392,ㅅㄷㅎ,Search 모듈 아키텍처 개선 및 기능 확장,2025-09-21,5370,52,1.0,0.612,0.5,0.6,0.4,68,A
1f56d656234e,ㅅㄷㅎ,공고뷰 이슈 대응,2025-09-18,10,1,0.3,0.978,0.3,0.4,0.9,51,B
51edec21913f,ㅈㅇㅇ,[JK-25472] 잡코리아 모델 영역 제거,2025-09-17,68,2,0.9,1.0,0.8,0.15,0.8,77,A
41ec0484283e,ㅅㄷㅎ,Search 모듈 기능 확장: 마이검색  자동완성  UI 컴포넌트 추가,2025-09-16,2081,37,1.0,0.583,0.5,0.7,0.4,69,A
e63a1dd17feb,ㅈㅇㅇ,[JK-25472] 잡코리아 모델 영역 제거,2025-09-16,70,4,0.9,0.971,0.5,0.15,0.6,67,A
f003276fb217,ㅅㄷㅎ,QA - TEST-72983,2025-09-16,67,2,0.7,0.717,0.3,0.5,0.8,58,B
fcf49ee13467,ㅈㅇㅇ,topNavigationController 의 viewControllers 설정 방법 변경,2025-09-16,2,1,0.9,1.0,0.3,0.4,0.5,66,A
51bcf72032c6,ㅈㅇㅇ,AdFitAdapter 주석 제거,2025-09-16,4,1,0.3,0.3,0.2,0.15,0.7,29,C
2a914884759f,ㅅㄷㅎ,QA - TEST73308,2025-09-16,1,1,0.3,1.0,0.3,0.4,0.5,48,B
8a1aae571e3a,ㅈㅇㅇ,[TEST-73265] [mts] 간편지원 설정 바텀시트로 이력서 작성화면 이동 > 완성 후 AI추천 공고 확인 하기 > 홈/채용공고/원픽 탭 선택 시 동작 안됨,2025-09-15,35,2,0.9,1.0,0.8,0.7,0.6,84,S
ef1a8c3167ae,ㅅㄷㅎ,Firebase 이슈 대응,2025-09-16,14,1,0.3,1.0,0.3,0.4,0.9,52,B
3c21c093dd2a,ㅅㄷㅎ,TEST-73273,2025-09-15,18,1,0.3,0.867,0.6,0.7,0.9,61,A
f1b427b71f2c,ㅅㄷㅎ,TEST-73273: 웹뷰 스켈레톤 영역 수정,2025-09-15,5,1,0.3,1.0,0.3,0.7,0.7,54,B
25b621d7ba31,ㅅㄷㅎ,TEST-73264,2025-09-15,28,1,0.3,1.0,0.3,0.7,0.9,56,B
189dcb0fca1c,ㅅㄷㅎ,Search 모듈 Clean Architecture 구조 및 JAMS 디자인 시스템 적용,2025-09-11,1964,36,1.0,0.459,0.5,0.4,0.4,62,A
1c8999af9935,ㅅㄷㅎ,GA 추적 기능 강화 및 추천 콘텐츠 정보 확장,2025-09-11,314,12,1.0,0.535,0.5,0.4,0.4,63,A
576caec95a9e,ㅈㅇㅇ,[TEST-73188] 이력서 완성 화면 > AI추천 이동 후 온보딩 이탈 > 홈 버튼 선택 시 MY 이동되는 이슈 처리,2025-09-10,12,2,0.9,1.0,0.3,0.7,0.5,70,A
ee710adff304,ㅅㄷㅎ,로그,2025-09-10,12,2,1.0,1.0,1.0,0.4,0.5,86,S
3ff14a48cf3b,ㅅㄷㅎ,간편지원설정 화면에서 이력서 관리 및 작성 화면 연동,2025-09-10,260,8,0.3,0.952,0.5,0.4,0.5,52,B
e5c59da01167,ㅈㅇㅇ,앱을 실행하고 장시간 방치했을 경우 -> 웹뷰에 로그인 쿠키가 없음 -> 웹은 로그아웃 상태  앱은 로그인 상태일 경우 처리,2025-09-10,152,4,0.9,0.874,0.6,0.4,0.6,71,A
7cbdbd405cff,ㅅㄷㅎ,fix: WebKit 동시성 문제로 인한 크래시 해결,2025-09-08,220,2,0.9,0.889,0.7,0.9,0.8,84,S
8aa2353b38e4,ㅅㄷㅎ,온보딩/이력서 데이터 갱신,2025-09-05,102,5,0.9,0.93,0.6,0.4,0.6,73,A
352c4e87d0ed,ㅅㄷㅎ,이력서 업데이트시 toapp 추가,2025-09-05,82,2,0.9,0.89,0.6,0.7,0.8,78,A
85d48818aa78,ㅅㄷㅎ,Cookie,2025-09-05,233,1,0.3,1.0,0.6,0.4,0.9,59,B
93ae2a0aeee5,ㅅㄷㅎ,JAMS 디자인 시스템 적용 및 Assets 구조 개선,2025-09-04,4550,125,0.3,0.066,0.4,0.6,0.4,33,C
007f27c2bbd7,ㅅㄷㅎ,Jams,2025-09-04,2,1,0.3,1.0,0.3,0.4,0.5,48,B
215875c96f9e,ㅅㄷㅎ,Jams,2025-09-04,2303,57,0.3,0.087,0.3,0.4,0.4,28,C
22b1268051a0,ㅅㄷㅎ,DSG,2025-09-03,398,1,0.3,0.473,0.3,0.4,0.9,41,B
0073205dd195,ㅅㄷㅎ,DSG,2025-09-03,362,9,0.3,0.222,0.3,0.4,0.5,32,C
56442b28be56,ㅅㄷㅎ,DSG 변경대응,2025-09-03,728,69,0.7,0.868,0.7,0.4,0.4,66,A
c7c01556728e,ㅅㄷㅎ,검색,2025-09-03,835,26,0.7,0.566,0.4,0.4,0.4,52,B
e162822fd54a,ㅅㄷㅎ,STG 환경 추천 2.0 비활성화,2025-09-03,5,1,0.3,1.0,0.3,0.4,0.7,50,B
20e12203cfe6,ㅅㄷㅎ,Search 모듈 Clean Architecture 구현 완료,2025-09-02,34477,40,1.0,0.071,0.4,0.7,0.4,56,B
aa3e8f2fc42b,ㅅㄷㅎ,401 대응,2025-08-28,25,1,0.3,0.745,1.0,0.4,0.9,64,A
a84723185b9e,ㅅㄷㅎ,401 대응,2025-08-27,2,1,0.3,1.0,0.9,0.4,0.5,62,A
2ed83d1028d9,ㅅㄷㅎ,401 오류 대응,2025-08-27,201,2,0.3,0.944,0.8,0.4,0.8,62,A
6dbd51539c19,ㅅㄷㅎ,광고,2025-08-26,3,1,0.3,1.0,0.15,0.4,0.7,46,B
9edd5673b876,ㅅㄷㅎ,GA,2025-08-26,2,1,0.3,1.0,0.9,0.4,0.5,62,A
3708a8942b59,ㅅㄷㅎ,Search 모듈 기본 UI 구현 및 네이티브 광고 개선,2025-08-25,120,7,0.9,0.889,0.6,0.7,0.5,75,A
aa7caa51a626,ㅅㄷㅎ,Search 모듈 기본 구조 추가,2025-08-25,349,5,0.6,0.634,0.5,0.7,0.6,60,A
accbb6050a26,ㅅㄷㅎ,DMP,2025-08-25,34,1,0.9,1.0,0.6,0.4,0.9,77,A
bad0dc08f71a,ㅅㄷㅎ,DMP,2025-08-25,202,6,0.9,0.956,0.6,0.4,0.5,72,A
508dcc2e742c,ㅅㄷㅎ,Log,2025-08-05,766,18,1.0,0.61,0.5,0.4,0.4,65,A
ac961b7ef77d,ㅅㄷㅎ,GA 이슈 대응,2025-08-22,4,2,0.3,1.0,0.9,0.4,0.5,62,A
16674ab800e2,ㅅㄷㅎ,데이터 초기화,2025-08-22,6,1,0.3,1.0,0.3,0.4,0.7,50,B
974f4d28d960,ㅅㄷㅎ,텍스트 너비 설정 이슈,2025-08-22,1,1,0.3,1.0,0.15,0.4,0.5,44,B
2ca3e753252e,ㅅㄷㅎ,특정버전에서 스와이프 안되는 이슈 대응(TEST-72614),2025-08-22,60,1,0.3,0.771,0.6,0.5,0.9,56,B
255d6f0ed6c4,ㅅㄷㅎ,로그아웃해도 이전 로그인 사용자 이름 표시되는 이슈(TEST-72607),2025-08-22,12,2,0.3,1.0,0.6,0.5,0.5,57,B
3acbf11e1d07,ㅅㄷㅎ,TEST-72561,2025-08-22,2,1,0.3,1.0,0.9,0.7,0.5,67,A
8537e40411fa,ㅅㄷㅎ,텍스트 말줄임 이슈 대응,2025-08-22,2,1,0.3,1.0,0.3,0.4,0.5,48,B
b4d6882511ea,ㅅㄷㅎ,딤 오류 대응(TEST-72562),2025-08-21,16,4,0.3,0.7,0.2,0.5,0.5,40,B
3ab9671da840,ㅅㄷㅎ,간편지원 설정 바텀시트 자동 노출(TEST-72561),2025-08-21,27,2,0.3,1.0,1.0,0.5,0.6,68,A
2c6c48ec8617,ㅅㄷㅎ,스와이프 iOS 15 대응,2025-08-21,60,1,0.3,0.729,0.6,0.4,0.9,54,B
36d41c4ba6c8,ㅅㄷㅎ,TEST-72447,2025-08-21,27,1,0.3,1.0,0.3,0.7,0.9,56,B
9f1e85c3ab2a,ㅅㄷㅎ,TEST-72484,2025-08-21,4,1,0.3,1.0,0.9,0.7,0.7,69,A
7402168efbbf,ㅅㄷㅎ,TEST-72345,2025-08-21,31,3,0.7,1.0,0.6,0.7,0.6,73,A
1098ff934d41,ㅅㄷㅎ,401 대응,2025-08-19,199,3,0.3,1.0,0.8,0.4,0.8,63,A
02645eb58fbb,ㅅㄷㅎ,로그아웃 제거 데이터 추가,2025-08-19,3,1,0.3,1.0,0.3,0.55,0.7,52,B
2eb25ed5a3ca,ㅅㄷㅎ,Carousel,2025-08-19,370,5,0.3,0.842,0.5,0.4,0.6,50,B
193b09087a0a,ㅅㄷㅎ,GA,2025-08-19,104,13,0.7,1.0,1.0,0.4,0.5,77,A
4e38e95a3575,ㅅㄷㅎ,리스트 스켈레톤,2025-08-18,117,7,0.3,0.507,0.5,0.4,0.5,43,B
593012dc32f5,ㅅㄷㅎ,공고뷰 스켈레톤,2025-08-18,107,5,0.3,0.393,0.3,0.4,0.6,36,C
1147fd5b08a4,ㅅㄷㅎ,스켈레톤,2025-08-18,22,1,0.3,1.0,0.6,0.4,0.9,59,B
85660664aff6,ㅅㄷㅎ,스켈레톤,2025-08-14,6,2,0.3,0.55,0.3,0.4,0.5,38,C
2f86175e9cac,ㅅㄷㅎ,커스텀 헤더 수정,2025-08-14,10,1,0.3,1.0,0.2,0.8,0.9,55,B
2a8a082f9207,ㅅㄷㅎ,온보딩 마감일 표시 이슈,2025-08-14,8,1,0.6,1.0,0.3,0.4,0.7,58,B
ba483b5c1df7,ㅅㄷㅎ,지원,2025-08-14,22,1,0.3,0.674,0.8,0.4,0.9,57,B
2be4b6e1569f,ㅅㄷㅎ,스켈레톤,2025-08-14,200,8,0.3,0.571,0.5,0.4,0.5,44,B
c5464de1fc13,ㅅㄷㅎ,간편지원 유도 팝업,2025-08-13,31,1,0.3,0.993,0.8,0.4,0.9,64,A
4485ed768d36,ㅅㄷㅎ,이력서 간편지원 설정 유도 가이드 팝업,2025-08-13,22,2,0.3,1.0,0.6,0.4,0.6,56,B
849bcbb0939e,ㅅㄷㅎ,후속작업,2025-08-07,161,6,0.3,0.943,0.6,0.4,0.5,54,B
cb4b1f12cd56,ㅅㄷㅎ,간편지원 설정 유도 팝업,2025-08-06,50,2,0.7,1.0,0.6,0.4,0.8,70,A
2d3860325d13,ㅈㅇㅇ,온보딩 카드 스와이프 애니메이션 개선,2025-08-06,35,5,0.7,1.0,0.3,0.6,0.5,63,A
2fc06de47468,ㅅㄷㅎ,쿠키 동기화 제거,2025-08-01,18,3,0.3,1.0,0.2,0.15,0.5,41,B
777bf58f0a58,ㅅㄷㅎ,GA,2025-08-01,2,1,0.3,1.0,0.9,0.4,0.5,62,A
1c6258481d14,ㅅㄷㅎ,스크랩,2025-08-01,6,2,1.0,0.867,0.9,0.4,0.5,81,S
44ba3221ed11,ㅅㄷㅎ,스크랩 이슈,2025-07-31,129,3,0.7,0.434,0.8,0.4,0.8,64,A
460adfb41724,ㅅㄷㅎ,로그,2025-07-31,8,1,1.0,1.0,0.6,0.4,0.7,78,A
98b88b987aba,ㅅㄷㅎ,자체 이슈,2025-07-31,9,1,0.3,1.0,1.0,0.4,0.7,67,A
bbfdd37ed4c0,ㅅㄷㅎ,QA,2025-07-29,4,1,0.7,1.0,0.9,0.4,0.7,76,A
f1ef90b67a6e,ㅅㄷㅎ,오류케이스,2025-07-29,15,1,0.3,0.914,0.15,0.4,0.9,46,B
1a2513fe6a04,ㅅㄷㅎ,GA/서버 방어코드,2025-07-29,21,7,0.7,0.989,0.6,0.4,0.5,67,A
718bfe9ef7f3,ㅅㄷㅎ,GA,2025-07-29,115,10,0.7,0.967,1.0,0.4,0.4,75,A
44e7f6742b69,ㅈㅇㅇ,온보딩 클릭 이벤트 GA 수정,2025-07-29,18,2,0.7,1.0,0.2,0.8,0.5,63,A
ea3caffef2c3,ㅈㅇㅇ,iPad > 가로/세로 모드 변경 시 발생하는 앱 종료 현상 처리,2025-07-29,14,2,0.9,1.0,0.6,0.4,0.5,73,A
2286143e2445,ㅅㄷㅎ,서버 방어코드,2025-07-29,54,1,0.3,1.0,0.8,0.4,0.9,64,A
856a198d8773,ㅅㄷㅎ,지원하기,2025-07-29,132,3,0.3,0.388,0.8,0.4,0.8,51,B
4a764c4656f0,ㅈㅇㅇ,AI추천 탭 수정 : 디자인 이슈 처리 - Divider 두께 및 투명도 변경,2025-07-29,4,1,0.3,1.0,0.3,0.8,0.7,56,B
1ee7e4092fab,ㅅㄷㅎ,방어코드,2025-07-29,2,1,0.3,1.0,0.3,0.4,0.5,48,B
3dcf02394404,ㅅㄷㅎ,QA,2025-07-29,14,4,0.3,1.0,0.8,0.4,0.5,60,A
30b61e280cad,ㅅㄷㅎ,QA,2025-07-29,54,5,1.0,0.833,1.0,0.4,0.6,84,S
35e04565692d,ㅈㅇㅇ,AI추천 탭 수정 : 디자인 이슈 처리 - AI추천 메뉴 높이값 및 라인 스타일 수정  다른 메뉴들 위치가 살짝 올라가는 현상 처리  메뉴 텍스트를 다른 메뉴와 동일하게 수정,2025-07-29,25,4,0.3,1.0,0.3,0.8,0.5,54,B
ed35ab4abb47,ㅅㄷㅎ,UI/방어코드,2025-07-29,4,2,0.3,1.0,0.3,0.4,0.5,48,B
bcaaec95ba72,ㅈㅇㅇ,온보딩 배경 애니메이션 롤백 : 하얀 배경으로 인해 직군/직무 항목이 부각되지 않는 현상 발생 -> Phase 2 때 좀 더 수정해서 배포,2025-07-29,254,1,0.3,0.903,0.3,0.8,0.9,56,B
e7814a98edf0,ㅈㅇㅇ,AI추천 탭 수정 : UP 표시 기한 설정 (~10/2 까지 표시  10/3 부터 숨김),2025-07-29,54,6,0.9,0.336,0.3,0.8,0.5,58,B
eea6655e5c15,ㅅㄷㅎ,오류 제거,2025-07-29,2,1,0.3,1.0,0.3,0.15,0.5,44,B
927a277714e1,ㅅㄷㅎ,기타,2025-07-29,15,3,0.3,0.2,0.15,0.4,0.5,28,C
1cca4dc7a4c3,ㅈㅇㅇ,[TEST-71908] 비로그인 > 공고 여러개 선택 후 밀어서 지원하기 > 로그인 후 밀어서 지원 시도 시 오류 - 선택된 이력서 저장이 끝나기 전에 다중 공고 지원이 되어서 이,2025-07-29,4,1,0.7,1.0,0.9,0.7,0.7,81,S
a4782a534e15,ㅅㄷㅎ,서버 방어코드,2025-07-29,5,2,0.3,1.0,0.3,0.4,0.5,48,B
9055ea1bc7a7,ㅅㄷㅎ,GA,2025-07-29,129,2,0.7,1.0,0.8,0.4,0.8,75,A
fcc03c4219d5,ㅅㄷㅎ,QA,2025-07-28,4,1,0.3,1.0,0.3,0.4,0.7,50,B
23dbd700ad0d,ㅈㅇㅇ,온보딩 배경 애니메이션 안드로이드와 비슷하게 동작되도록 다시 수정,2025-07-28,162,1,0.3,0.759,0.3,0.8,0.9,53,B
97b1d29169d2,ㅈㅇㅇ,오타 수정,2025-07-28,4,1,0.3,1.0,0.9,0.8,0.7,70,A
762ed69f3aae,ㅈㅇㅇ,다중 공고 지원 성공 시 처리 부분 수정 : 스낵바 메시지가 너무 빨리 사라지는 현상 처리 (Bottom Sheet 가 닫히면 스낵바 메시지도 없어지기 때문) -> Bottom S,2025-07-28,34,1,0.7,1.0,0.8,0.8,0.9,82,S
0744de7743d5,ㅅㄷㅎ,GA,2025-07-28,2,1,0.3,1.0,0.9,0.4,0.5,62,A
53c5280164ee,ㅅㄷㅎ,웹뷰,2025-07-28,3,1,0.3,1.0,0.3,0.4,0.7,50,B
87cd3c17aa0f,ㅈㅇㅇ,[TEST-71908] 비로그인 > 공고 여러개 선택 후 밀어서 지원하기 > 로그인 후 밀어서 지원 시도 시 오류 처리 - 선택된 이력서 저장이 끝나기 전에 다중 공고 지원이 되어,2025-07-28,10,1,0.7,0.978,1.0,0.7,0.9,85,S
301a56856b25,ㅅㄷㅎ,QA,2025-07-28,4,2,0.3,0.3,0.2,0.4,0.5,31,C
b82a840e34f3,ㅅㄷㅎ,GA 및 기타,2025-07-28,48,5,0.3,0.235,1.0,0.4,0.5,50,B
85e91c170436,ㅈㅇㅇ,밀어서 지원하기 버튼 초기화 구문 추가,2025-07-28,3,1,0.7,1.0,0.3,0.7,0.7,66,A
