이름,MR_IID,MR제목,받은코멘트수,승인자수,CI결과
ㄱㅅㅁ,363,워크스페이스 생성 및 세션 관리 개선,1,0,unknown
ㄱㅅㅁ,361,워크스페이스 로고 업로드 기능 구현,5,1,unknown
ㄱㅅㅁ,355,약관 동의 API 및 UI 개선,2,0,unknown
ㄱㅅㅁ,351,SonarQube TODO 규칙 제외 및 멤버 초대 경로 수정,1,0,unknown
ㄱㅅㅁ,347,Fix/qa 1112 워크스페이스 생성 폼 validation 개선,3,0,unknown
ㄱㅅㅁ,340,Beta 도메인 제거 및 리다이렉션 로직 개선,2,0,unknown
ㄱㅅㅁ,334,modify: fix eslint 및 type error,1,0,unknown
ㄱㅅㅁ,329,QA 이슈 수정 (11/10),2,1,unknown
ㄱㅅㅁ,327,약관 동의 관리 테이블 font size 조정,1,0,unknown
ㄱㅅㅁ,326,워크스페이스 멤버 관리 UI 디자인 개선,1,0,unknown
ㄱㅅㅁ,325,약관 동의 toast 메시지 UX 개선 및 공통화,2,0,unknown
ㄱㅅㅁ,324,워크스페이스 역할 변경에 따른 마이그레이션 (workspaceRoleType → workspaceMemberType),1,0,unknown
ㄱㅅㅁ,316,약관 동의 UI 개선 및 토스트 기능 강화,1,0,unknown
ㄱㅅㅁ,310,워크스페이스 생성 및 관리  멤버 관리 디자인 수정 반영,1,0,unknown
ㄱㅅㅁ,309,텍스트 수정 및 워크스페이스 초대 에러처리 수정,4,1,unknown
ㄱㅅㅁ,308,워크스페이스 설정 URL 구조 개선,1,1,unknown
ㄱㅅㅁ,305,워크스페이스 나가기 UI/UX 개선 및 BZWAlert 컴포넌트 확장,2,1,unknown
ㄱㅅㅁ,304,워크스페이스 멤버 초대 및 이메일 검증 개선,1,0,unknown
ㄱㅅㅁ,300,약관 동의 상태 기반 UI 개선 및 이메일 validation 강화,1,0,unknown
ㄱㅅㅁ,299,워크스페이스 생성 후 상태 관리 동기화 개선,1,0,unknown
ㄱㅅㅁ,297,워크스페이스 통합 기능 제거 및 플래그 관리 구조 개선,2,1,unknown
ㄱㅅㅁ,273,이용약관 정보 호출 시점 변경,1,0,unknown
ㄱㅅㅁ,270,워크스페이스 초대 수락 후 페이지 미전환 개선,1,0,unknown
ㄱㅅㅁ,269,DEV 환경 로그인 리다이렉트 URL 내부 도메인 노출 문제 수정,2,0,unknown
ㄱㅅㅁ,268,RoleLabel 컴포넌트 개선 및 ChipPrimary 통합,2,1,unknown
ㄱㅅㅁ,267,워크스페이스 활동 내역 필터 개선 및 아키텍처 구조 개선,3,0,unknown
ㄱㅅㅁ,265,BZWFilterBtn 컴포넌트 추가,1,0,unknown
ㄱㅅㅁ,258,QA 이슈 수정 및 약관 컴포넌트 분리,1,0,unknown
ㄱㅅㅁ,257,test:coverage:filter 스크립트 추가 및 커버리지 리포트 개선,4,1,unknown
ㄱㅅㅁ,254,워크스페이스 초대 수락 프로세스 개선,1,0,unknown
ㄱㅅㅁ,253,약관 동의 관리 실시간 API 호출 및 UI 개선,1,0,unknown
ㄱㅅㅁ,251,modify: 페이지 타이틀 적용,1,0,unknown
ㄱㅅㅁ,250,modify: TEST-73758 direct url 변경,1,0,unknown
ㄱㅅㅁ,248,workspace API 500 에러 재시도 기능 구현 (DEV/LOC 환경),1,0,unknown
ㄱㅅㅁ,247,워크스페이스 활동 내역 페이지 구현,11,0,unknown
ㄱㅅㅁ,246,워크스페이스 내 계정 설정 구현 및 기타 관련 요소 수정 및 적용,3,0,unknown
ㄱㅅㅁ,245,약관 동의 API 통합 및 약관 처리 로직 개선,3,0,unknown
ㄱㅅㅁ,244,멤버가 아닌 사용자 페이지 진입 개선,3,0,unknown
ㄱㅅㅁ,241,QA 이슈 수정 및 UI 개선,3,0,unknown
ㄱㅅㅁ,229,쿠키 처리 로직 개선,2,0,unknown
ㄱㅅㅁ,221,QA 이슈 해결 및 워크스페이스 인증 시스템 개선,1,0,unknown
ㄱㅅㅁ,219,modify: 0926 QA 수정사항 처리,3,0,unknown
ㄱㅅㅁ,218,Biz JAMS 아이콘 적용,2,1,unknown
ㄱㅅㅁ,217,0925QA 수정: 워크스페이스 생성 및 에러 처리 개선,2,0,unknown
ㄱㅅㅁ,216,UI 컴포넌트 네이밍 컨벤션 개선 (BZ -> BZW),2,0,unknown
ㄱㅅㅁ,211,공통 에러 처리 개선 및 테스트 커버리지 향상,3,1,unknown
ㄱㅅㅁ,208,middleware 경로처리 로직 개선,2,1,unknown
ㄱㅅㅁ,206,workspaceId 다른 계정으로 접속 했을 때  로그아웃 처리,2,1,unknown
ㄱㅅㅁ,204,워크스페이스 인증 API URL 변경 - CORS 에러 해결,3,1,unknown
ㄱㅅㅁ,201,워크스페이스 로그인 리다이렉트 로직 개선 및 통합,8,1,unknown
ㄱㅅㅁ,193,modify: smart-fit 광고 재신청 api v2로 변경,5,1,unknown
ㄱㅅㅁ,190,워크스페이스 초대 상태별 카운트 API 연동 및 페이지네이션 개선,2,1,unknown
ㄱㅅㅁ,188,워크스페이스 초대 수락 기능 구현 및 TermsAgreement 컴포넌트 아키텍처 개선,1,1,unknown
ㄱㅅㅁ,184,워크스페이스 관리 페이지 내 통합 기능 구현,4,1,unknown
ㄱㅅㅁ,180,BZModal 컴포넌트 타입 에러 수정,2,1,unknown
ㄱㅅㅁ,164,워크스페이스 초대 생성 기능 변경사항 적용,1,1,unknown
ㄱㅅㅁ,154,BZAlert 컴포넌트 개선,1,1,unknown
ㄱㅅㅁ,144,워크스페이스 생성 및 초대 기능 구현,12,1,unknown
ㄱㅅㅁ,141,워크스페이스 온보딩 페이지 변경 디자인 적용,1,1,unknown
ㄱㅅㅁ,140,워크스페이스 인증 API 연동 및 미들웨어 리팩토링,1,1,unknown
ㄱㅅㅁ,139,BizCenter 아이콘 시스템 생성,1,1,unknown
ㄱㅅㅁ,136,feat: workspace 공용 에러 페이지,1,0,unknown
ㄱㅅㅁ,135,Feature/create workspace,18,1,unknown
ㅁㅅㅇ,586,Fix/utils,1,0,unknown
ㅁㅅㅇ,585,modify: Update PM_CONFIG_API_URL in environment files for consistency across...,1,0,unknown
ㅁㅅㅇ,583,feat: Create home page view components for bizcenter workspace,1,0,unknown
ㅁㅅㅇ,579,modify: Refactor prestart script to simplify environment variable handling and..,1,0,unknown
ㅁㅅㅇ,524,modify: enhance Button component guidelines for width handling in Figma designs,1,1,unknown
ㅁㅅㅇ,522,modify: skill Remove obsolete Figma design skills and update design tokens CSS..,1,0,unknown
ㅁㅅㅇ,130,modify: ASSET_PREFIX 관련 주석 처리 및 이미지 경로 설정 수정,1,0,unknown
ㅁㅅㅇ,120,modify: eslint 및 tsconfig 설정 업데이트: '@typescript-eslint/no-explicit-any' 규칙 추가...,1,0,unknown
ㅁㅅㅇ,118,Fix/remove any type,1,0,unknown
ㅁㅅㅇ,108,Feature/sentry profile,1,0,unknown
ㅁㅅㅇ,105,modify: 대시보드 리스트 훅에 대한 주석 추가 및 코드 정리,1,0,unknown
ㅁㅅㅇ,99,modify: 스마트핏 상품 설명 문구 수정,1,0,unknown
ㅁㅅㅇ,98,Feature/k6 test,1,0,unknown
ㅁㅅㅇ,97,modify: husky/pre-push 스크립트에서 주석을 제거하고  e2e 테스트 파일 탐색 로직을 개선하여 import 체인을 추적하고..,1,0,unknown
ㅁㅅㅇ,96,modify: code smell 제거,1,0,unknown
ㅁㅅㅇ,95,modify: UI 컴포넌트 규칙 업데이트 - API 분석 추가 및 타입스크립트  eslint 에러 처리 규칙 명시,1,0,unknown
ㅁㅅㅇ,91,modify: API 경로에 대한 접근 제한 로직 추가 및 허용된 Origin 목록 설정,1,0,unknown
ㅁㅅㅇ,90,modify: husky/pre-push 스크립트에서 주석을 제거하고  e2e 테스트 파일 탐색 로직을 개선하여 import 체인을 추적하고..,2,0,unknown
ㅁㅅㅇ,89,modify: playwright.config.ts에서 웹 서버 설정 추가 및 baseURL 설정  테스트 로직 개선,1,0,unknown
ㅁㅅㅇ,85,modify: ProviderAuthGuard 컴포넌트에서 불필요한 줄을 추가하고  husky/pre-push 스크립트에서 e2e 테스트...,2,0,unknown
ㅁㅅㅇ,83,modify: vitest.config.mjs 파일에서 테스트 포함 패턴을 확장하고  제외할 파일 목록에 src/shared/utils/**/*,1,0,unknown
ㅁㅅㅇ,82,modify: vitest.config.mjs 파일에서 제외할 파일 목록을 업데이트하고  .husky/pre-push 스크립트에서 주석 처리함,1,0,unknown
ㅁㅅㅇ,81,modify: sonar-project.properties 파일에서 테스트 커버리지 제외 패턴을 업데이트하고  src/shared 디렉토리의 파,1,0,unknown
ㅁㅅㅇ,80,modify: sonar-project.properties 파일에서 테스트 커버리지 제외 패턴을 업데이트하고 ...,1,0,unknown
ㅁㅅㅇ,79,Release,1,0,unknown
ㅁㅅㅇ,78,Release,1,0,unknown
ㅁㅅㅇ,77,modify: sonar-project.properties 파일에서 중복된 설정을 제거하고  주석을 정리함,1,0,unknown
ㅁㅅㅇ,76,Release,0,0,unknown
ㅁㅅㅇ,75,modify: Security Hotspots to review,0,0,unknown
ㅁㅅㅇ,74,modify: sonar-project.properties 파일에서 테스트 커버리지 주석을 수정함,0,0,unknown
ㅁㅅㅇ,73,환경 변수의 API URL을 bizcenter로 변경하고  불필요한 payment API 파일을 삭제하였습니다. 또한 ...,0,0,unknown
ㅁㅅㅇ,72,modify: sonar-project.properties 파일에서 프로젝트 키를 새로운 값으로 업데이트,0,0,unknown
ㅁㅅㅇ,71,modify: package.json에 SonarQube 스캐너 명령어 추가,0,0,unknown
ㅁㅅㅇ,70,modify: GitLab CI 규칙에서 release 브랜치 조건 수정,0,0,unknown
ㅁㅅㅇ,69,Feature/pre push,0,0,unknown
ㅁㅅㅇ,68,modify: Playwright 및 E2E 테스트 설정,0,0,unknown
ㅁㅅㅇ,65,modify: package.json 및 pnpm-lock.yaml 파일에 테스트 관련 의존성 추가 및 브라우저 스토리지 유틸리티 함수...,0,0,unknown
ㅁㅅㅇ,48,modify: 클릭율 표시 형식을 정수 또는 소수점 한 자리로 변경,0,0,unknown
ㅁㅅㅇ,43,Fix/test 71268,0,0,unknown
ㅁㅅㅇ,39,modify: Sentry 및 OpenTelemetry 통합을 위한 설정 파일 추가 및 기존 파일 수정,0,0,unknown
ㅁㅅㅇ,34,modify: 대시보드 관련 API 경로 수정 및 새로운 컴포넌트 추가,0,0,unknown
ㅁㅅㅇ,33,modify: screens와 관련된 경로를 views로 변경하고  AppProvider를 ProviderApp으로 수정하여 컴포넌트 구조를..,0,0,unknown
ㅁㅅㅇ,30,modify: 대시보드 관련 API 및 컴포넌트 구조 변경  Pagination 추가 및 CardDetail 컴포넌트 삭제,0,0,unknown
ㅁㅅㅇ,27,경로 수정: TypeScript 설정 파일에서 모듈 경로를 '@app/*'에서 '@shared/*'  '@features/*' ...,0,0,unknown
ㅁㅅㅇ,26,modify: 로그 환경 태그 설정 코드 주석 처리 및 Sentry 오류 캡처 시 에러 제목 포맷 개선,0,0,unknown
ㅁㅅㅇ,24,컴포넌트 구조 변경 및 불필요한 모달 삭제: CpcPerformanceReviewPage의 구조를 변경하고 ...,0,0,unknown
ㅁㅅㅇ,21,환경 변수 설정 변경 및 Sentry 이벤트 태그 추가: 각 환경에 맞는 SHORT_ENV 값을 설정하고  Sentry 이벤트에...,0,0,unknown
ㅁㅅㅇ,20,Feature/fsd fix,0,0,unknown
ㅁㅅㅇ,19,src 디렉토리 구조 변경 및 컴포넌트 경로 수정: Error  NotFound  Provider  Layout  Middleware ...,0,0,unknown
ㅁㅅㅇ,18,src 디렉토리 구조 변경 및 컴포넌트 경로 수정: Error  NotFound  Provider  Layout  Middleware ...,0,0,unknown
ㅁㅅㅇ,16,Feature/api type,0,0,unknown
ㅁㅅㅇ,15,modify: Dockerfile 및 Dockerfile.local에서 COPY 명령어로 변경  패키지.json의 도메인 수정 ...,0,0,unknown
ㅁㅅㅇ,14,Feature/sentry config,0,0,unknown
ㅁㅅㅇ,13,Feature/dashboard coaunt,0,0,unknown
ㅁㅅㅇ,12,Feature/auth check,0,0,unknown
ㅁㅅㅇ,11,modify: 패키지 의존성 업데이트 및 환경변수 수정: @jds/theme을 0.3.12로 업데이트하고 ...,0,0,unknown
ㅁㅅㅇ,10,modify: React Query 클라이언트 설정 개선 및 세션 만료 처리 추가,0,0,unknown
ㅁㅅㅇ,9,modify: 대시보드 API 요청 처리 방식 개선 및 불필요한 코드 제거,0,0,unknown
ㅁㅅㅇ,8,modify: 복원 새로운 API 및 에러 처리 컴포넌트 추가  레이아웃 및 대시보드 관련 기능 구현,0,0,unknown
ㅁㅅㅇ,5,modify: 환경변수 조정 / fetch sample,0,0,unknown
ㅁㅅㅇ,4,패키지 의존성 업데이트: @jds/theme 버전 0.3.11로 변경 및 Modal 컴포넌트에서 Inset 제거,0,0,unknown
ㅁㅅㅇ,3,modify: 패키지 의존성 업데이트 및 Card 컴포넌트 수정: @jds/theme 버전 0.3.9로 업데이트  Card 컴포넌트에서 광고..,0,0,unknown
ㅁㅅㅇ,2,feat: CPC 성과 리뷰 페이지에 CpcList 컴포넌트 추가 및 Pagination 컴포넌트 구현,0,0,unknown
ㅁㅅㅇ,1,refactor: next.config.ts 수정 및 @jds/theme  react-hook-form  zod  eslint 등 패키지...,0,0,unknown
ㄱㄱㅇ,592,modify: 내부 qa  speckit 문서 doc로 이동,1,0,unknown
ㄱㄱㅇ,574,modify: skill update,1,0,unknown
ㄱㄱㅇ,567,modify: 프로필 아이콘 변경/알림 타이틀 수정,1,0,unknown
ㄱㄱㅇ,561,refactor: LayoutApplicantCalendar > LayoutApplicantManagement 변경,1,0,unknown
ㄱㄱㅇ,556,fix: 캘린더 빈 리스트 디자인등 수정,1,0,unknown
ㄱㄱㅇ,527,modify: borderWidth 제거,1,1,unknown
ㄱㄱㅇ,519,modify: gitignore .claude 제거,1,0,unknown
ㄱㄱㅇ,515,modify: delete root skill,1,0,unknown
ㄱㄱㅇ,514,fix: calendar 수정/ claude skill 추가,1,0,unknown
ㄱㄱㅇ,491,Feature/calendar modify,1,0,unknown
ㄱㄱㅇ,485,modify: next version fetch,1,0,unknown
ㄱㄱㅇ,484,modify: 이력서 api 수정,1,0,unknown
ㄱㄱㅇ,479,modify: calendar/resume api update,1,0,unknown
ㄱㄱㅇ,443,modify: bizcenter sentry 정보 수정,1,0,unknown
ㄱㄱㅇ,442,modify: 알림페이지 추가,1,1,unknown
ㄱㄱㅇ,438,modify: calendar jobpostingid 쿼리스트링으로 수정. 면접상세 수정,1,0,unknown
ㄱㄱㅇ,429,modify: calendar 공고 리스트 수정  디자인 업데이트 반영,2,1,unknown
ㄱㄱㅇ,422,modify: pdf  차단 디자인 수정,2,0,unknown
ㄱㄱㅇ,421,modify: api update  디자인 수정,1,0,unknown
ㄱㄱㅇ,409,Feature/resume code,5,0,unknown
ㄱㄱㅇ,393,modify: 지원자 상세 리스트  면접일정 디자인 수정  차단내역 리스트 수정,2,1,unknown
ㄱㄱㅇ,383,modify: 채용단계  열람  합격/불합격/취소 api,7,0,unknown
ㄱㄱㅇ,368,fix: download api url 추가(테스트코드)  download modal props 수정,1,0,unknown
ㄱㄱㅇ,366,modify: 이력서 뷰 수정/파일다운로드,1,0,unknown
ㄱㄱㅇ,362,modify: api update,2,0,unknown
ㄱㄱㅇ,359,modify: 메모 display api 추가,1,0,unknown
ㄱㄱㅇ,358,Feature/block delete,6,1,unknown
ㄱㄱㅇ,356,modify: download: display api 적용,1,0,unknown
ㄱㄱㅇ,354,modify: calendar display api  필터 적용,2,1,unknown
ㄱㄱㅇ,342,modify: jds/fetch update  calendar event api 연동,2,0,unknown
ㄱㄱㅇ,339,modify: calendar detail,3,1,unknown
ㄱㄱㅇ,317,modify: calendar생성  면접일정 팝오버 리팩토링,2,0,unknown
ㄱㄱㅇ,306,modify: 지원자 상세 스텝추가,6,0,unknown
ㄱㄱㅇ,292,Feature/applicant detail,3,1,unknown
ㄱㄱㅇ,263,modify: 지원자상세 구조 변경.,4,1,unknown
ㄱㄱㅇ,260,지원자 관리 구조,9,1,unknown
ㄱㄱㅇ,225,Release,2,0,unknown
ㄱㄱㅇ,223,modify: dashboard field명 수정,3,0,unknown
ㄱㄱㅇ,222,modify: api 필드명 수정,3,0,unknown
ㄱㄱㅇ,215,modify: smartfit 일별지표 api v2업데이트,4,1,unknown
ㄱㄱㅇ,196,Release,1,0,unknown
ㄱㄱㅇ,189,mofidy: 안내문구 추가,2,0,unknown
ㄱㄱㅇ,187,modify: test coverage 누락된 케이스 추가,3,0,unknown
ㄱㄱㅇ,186,modify: graph animation 수정,1,0,unknown
ㄱㄱㅇ,183,modify: 상품일시정지 버튼명 변경/그래프 툴팁 아이콘 고정 및 위치 수정,2,0,unknown
ㄱㄱㅇ,182,Fix/test 73108,2,0,unknown
ㄱㄱㅇ,179,modify: chart 상단 마진 조정,2,0,unknown
ㄱㄱㅇ,178,modify: selectbox width 고정,1,0,unknown
ㄱㄱㅇ,177,modify: 단건조회 폴링으로 상태 변경 후  해당 jobId의 데이터만 업데이트,2,0,unknown
ㄱㄱㅇ,174,modify: chart prev  next 버튼제어,2,1,unknown
ㄱㄱㅇ,173,modify: 단건조회시 params page 제외,3,0,unknown
ㄱㄱㅇ,172,modify: env url 수정,1,0,unknown
ㄱㄱㅇ,171,Fix/test 72889,1,0,unknown
ㄱㄱㅇ,170,modify: 지역검색 세종시 필터링 제거,1,0,unknown
ㄱㄱㅇ,169,modify: chart Y축 데이터 수정/ 셀렉트박스 그림자 추,1,0,unknown
ㄱㄱㅇ,168,modify: modal 디자인 수정,1,0,unknown
ㄱㄱㅇ,166,modify: graphy 축 소수점 제거,1,0,unknown
ㄱㄱㅇ,165,modify: card detail 지원자 분기처리,1,0,unknown
ㄱㄱㅇ,163,modify: QA 검수 수정,1,0,unknown
ㄱㄱㅇ,162,modify: 버튼명 변경/ 그래프 툴팁 디자인 수정,1,0,unknown
ㄱㄱㅇ,160,modify: 삭제된 props 수정,1,0,unknown
ㄱㄱㅇ,159,modify: card detail 색상변경/round,1,0,unknown
ㄱㄱㅇ,158,modify: 대기중인 공고 일시정지 버튼 숨김처리/데이터 1개일때 chart ui 분기처리,1,0,unknown
ㄱㄱㅇ,155,modify: smartfit codehub 토큰으로 수정,1,0,unknown
ㄱㄱㅇ,152,modify: chart 디자인 수정,1,0,unknown
ㄱㄱㅇ,150,modify: mr-notification,1,0,unknown
ㄱㄱㅇ,148,modify: mr-notification,1,0,unknown
ㄱㄱㅇ,146,modify: 디자인 수정/ 공고일시정지 수정,1,1,unknown
ㄱㄱㅇ,142,modify: 스마트핏2차,16,1,unknown
ㄱㄱㅇ,131,modify: dashboard 명칭 smartfit으로변경/fetch>abortcontroller 추가,2,0,unknown
ㄱㄱㅇ,129,modify: 포인트 홈 문구변경,1,0,unknown
ㄱㄱㅇ,128,modify: statusType: READY 신청 버튼 노출,1,0,unknown
ㄱㄱㅇ,127,modify: 광고 문구수정,1,0,unknown
ㄱㄱㅇ,126,modify: 광고 문구 상품으로 수정,1,0,unknown
ㄱㄱㅇ,125,modify: 에러추가,1,0,unknown
ㄱㄱㅇ,124,Fix/refresh,1,0,unknown
ㄱㄱㅇ,123,modify: ga 타이틀 수정,1,0,unknown
ㄱㄱㅇ,122,modify: 버튼노출상태 변경,1,0,unknown
ㄱㄱㅇ,121,modify: 상품 신청버튼노출,1,0,unknown
ㄱㄱㅇ,119,modify: testcode any 수정/디자인 문구변경,1,0,unknown
ㄱㄱㅇ,116,modify: dev  prd api 호출정보 수정/로그인토큰만료시 postmessage로 통신,1,0,unknown
ㄱㄱㅇ,114,modify: stg api 원복,1,0,unknown
ㄱㄱㅇ,113,modify: env api AWS 내부 통신 도메인으로 수정,1,0,unknown
ㄱㄱㅇ,112,modify: 테스트코드 수정,2,0,unknown
ㄱㄱㅇ,111,Fix/test 71751,2,0,unknown
ㄱㄱㅇ,110,modify: port 3000,1,0,unknown
ㄱㄱㅇ,109,modify: docker port 30000삭제,1,0,unknown
ㄱㄱㅇ,107,modify: 토큰 만료시reload parent,1,0,unknown
ㄱㄱㅇ,106,Fix/husky prepush,1,0,unknown
ㄱㄱㅇ,103,modify: payment env,1,0,unknown
ㄱㄱㅇ,102,Fix/auth barrel,1,0,unknown
ㄱㄱㅇ,101,modify: 스마트핏 지원자수 문구변경,1,0,unknown
ㄱㄱㅇ,100,modify: tocken만료/문구수정,1,0,unknown
ㄱㄱㅇ,94,Fix/payment api update,1,0,unknown
ㄱㄱㅇ,93,modify: 대시보드 용어변경,1,0,unknown
ㄱㄱㅇ,92,modify: 이용중 삭제된 공고 케이스 추가,1,0,unknown
ㄱㄱㅇ,88,modify: 신청완료팝업 디자인 수정적용/console 삭제,1,0,unknown
ㄱㄱㅇ,87,modify: 삭제된 api typecheck 에러수정,1,0,unknown
ㄱㄱㅇ,86,modify: 대시보드 날짜 상시채용/공고게재기간으로 수정,1,0,unknown
ㄱㄱㅇ,84,modify: 상세보기 CTR 소수점 한자리까지 제한,1,0,unknown
ㄱㄱㅇ,67,modify: GA / Error code 추가,0,0,unknown
ㄱㄱㅇ,66,Fix/smartfit api,0,0,unknown
ㄱㄱㅇ,64,modify jams 버전업,0,0,unknown
ㄱㄱㅇ,63,modify: 광고신청 팝업 디자인 수정 적용,0,0,unknown
ㄱㄱㅇ,62,modify: 결제완료팝업 디자인 적용,0,0,unknown
ㄱㄱㅇ,61,modify: 결제완료 - 결제금액 처리,0,0,unknown
