해시,작성자,메시지,날짜,변경라인,파일수,파일핵심도,변경고유율,변경유형,메시지시그널,영향범위,가치점수,등급
f1af9c8b43c0,ㅇㅅㅇ2,* modify: CODE_HUB_URL 환경 변수 수정,2025-09-09,6,3,0.3,1.0,0.3,0.8,0.5,54,B
1af0ef84ea71,ㅇㅅㅇ2,* modify: HOST_URL 환경 변수 수정,2025-09-09,12,3,0.3,1.0,0.2,0.8,0.5,51,B
c8f2e3963d74,ㅇㅅㅇ2,* modify: JOBKOREA_URL 환경 변수 접근 방식 단순화,2025-09-09,4,1,0.3,1.0,0.3,0.4,0.7,50,B
ddaefc2ddd25,ㅇㅅㅇ2,* modify: JOBKOREA_URL 환경 변수 접근 방식 개선,2025-09-09,4,1,0.3,1.0,0.3,0.6,0.7,52,B
f238a777cb48,ㅇㅅㅇ2,* modify: JOBKOREA_URL 환경 변수 수정,2025-09-09,6,3,0.3,0.55,0.2,0.8,0.5,42,B
bbf561657b75,ㅇㅅㅇ2,* modify: UnsupportedBrowser 컴포넌트에서 링크 클릭 시 이벤트 핸들러 수정,2025-09-08,100,3,0.7,0.897,0.6,0.8,0.8,74,A
d72744fdfb8f,ㅇㅅㅇ2,* modify: 검색 필드에서 빈 값 처리 및 경고 메시지 추가,2025-09-08,28,3,0.7,1.0,1.0,0.7,0.5,82,S
36e956216dd8,ㅇㅅㅇ2,* modify: 브라우저 호환성 검사 기능 개선 및 스타일 수정,2025-09-08,95,5,0.7,0.983,1.0,0.8,0.6,84,S
9861a68555c0,ㅇㅅㅇ2,* modify: 브라우저 호환성 검사 기능에 Edge 브라우저 지원 추가 및 관련 메시지 수정,2025-09-08,34,6,0.7,1.0,1.0,0.8,0.5,83,S
8e1dc1d97b01,ㅇㅅㅇ2,* modify: 기간 코드의 displayName 수정,2025-09-08,5,2,0.3,1.0,0.3,0.8,0.5,54,B
4b2dec8c1038,ㅇㅅㅇ2,* feat: 브라우저 호환성 검사 및 미지원 브라우저 처리 기능 추가,2025-09-08,251,7,0.7,0.903,0.8,0.7,0.5,75,A
0d6ef50228a8,ㅇㅅㅇ2,* modify: my-search 컴포넌트의 contentContainer 스타일 수정,2025-09-08,18,6,0.7,1.0,0.3,0.8,0.5,66,A
b37b33105770,ㅇㅅㅇ2,* modify: GoogleAnalytics 컴포넌트에서 postSearchInternalDimension 함수 호출 주석 해제,2025-09-08,5,1,0.3,1.0,0.9,0.4,0.7,64,A
465c99fd8840,ㅇㅅㅇ2,* modify: 검색 컴포넌트에서 검색어 유효성 검사 로직 개선 및 스타일 수정,2025-09-07,111,4,0.7,1.0,0.8,0.8,0.6,79,A
fc310e7181b5,ㅇㅅㅇ2,* modify:  디자인 수정사항 반영,2025-09-07,122,11,0.7,1.0,0.5,0.8,0.4,70,A
6c882870df4e,ㅇㅅㅇ2,* modify: RecentFilter를 활용한 필터 값 로직 개선,2025-09-07,343,12,0.7,1.0,0.5,0.6,0.4,66,A
56ab0fd692a3,ㅇㅅㅇ2,* modify: 오타 수정,2025-09-05,2,1,0.3,1.0,0.3,0.8,0.5,54,B
83dd0734c379,ㅇㅅㅇ2,* modify: 검색 컴포넌트에서 Header 위치 변경 및 스타일 수정,2025-09-04,289,8,0.7,1.0,0.5,0.8,0.5,70,A
1bf13a41c17a,ㅇㅅㅇ2,* modify: 검색 컴포넌트에서 키워드와 검색값 동기화 및 스크롤 영역 수정,2025-09-04,369,11,0.7,1.0,0.5,0.8,0.4,70,A
7c192645a5ef,ㅇㅅㅇ2,* modify: AutoCompleteItem 컴포넌트에서 Typography 속성 수정,2025-09-04,28,7,0.7,1.0,0.6,0.8,0.5,73,A
86ab368891e1,ㅇㅅㅇ2,* modify: 최근 검색어 기능 제거,2025-09-04,100,8,0.7,1.0,0.5,0.15,0.5,61,A
d4f1861f819b,ㅇㅅㅇ2,* modify: @jds/mrnotification 패키지 버전 업데이트,2025-09-03,106,6,0.7,1.0,0.6,0.4,0.5,67,A
0935cc451afa,ㅇㅅㅇ2,* modify: 환경 변수에서 JobKorea URL 변경,2025-09-03,4,2,0.3,0.3,0.2,0.4,0.5,31,C
49c54ee033cd,ㅇㅅㅇ2,* modify: 검색 컴포넌트에서 키보드 가시성 상태 관리 추가,2025-09-03,30,1,0.3,0.969,0.8,0.7,0.9,68,A
85f401d43751,ㅇㅅㅇ2,* modify: Recommend 컴포넌트에서 추천 검색어 블록 높이 조정,2025-09-02,792,15,0.7,0.494,0.4,0.4,0.4,51,B
11e09391e88d,ㅇㅅㅇ2,* modify: 검색 기능 개선 및 컴포넌트 구조 정리,2025-09-01,6103,91,0.8,0.582,0.5,0.6,0.4,61,A
e1d98a68ef25,ㅇㅅㅇ2,* modify: 검색 기능 개선 및 Google Analytics 통합,2025-09-01,486,18,0.7,1.0,0.5,0.6,0.4,66,A
33f60f0436bf,ㅇㅅㅇ2,* modify: UnsupportedBrowser 브라우저 이름 소문자로 변경,2025-08-29,14,1,0.7,0.629,0.3,0.4,0.9,56,B
6da72b38ce05,ㅇㅅㅇ2,* modify: UnsupportedBrowser 컴포넌트에 이미지 최적화 속성 추가,2025-08-29,3,1,0.7,0.55,0.3,0.7,0.7,57,B
3c27c976ff13,ㅇㅅㅇ2,* modify: SearchClient 컴포넌트에 로그 추가,2025-08-29,15,2,0.7,1.0,0.3,0.7,0.5,64,A
430816148f3d,ㅇㅅㅇ2,* remove: Empty 컴포넌트 삭제,2025-08-27,62,1,0.7,1.0,0.15,0.25,0.9,57,B
bbedb3867372,ㅇㅅㅇ2,* modify: 검색 컴포넌트에서 하이라이트 기능 추가 및 스타일 수정,2025-08-27,2319,129,0.9,0.555,0.5,0.8,0.4,67,A
1d11b7bd7157,ㅇㅅㅇ2,* modify: 검색 기능 개선 및 지역 코드 로컬스토리지 저장 기능 추가,2025-08-27,40,4,0.7,1.0,0.5,0.7,0.6,70,A
5fac2d72c25d,ㅇㅅㅇ2,* modify: 검색 경로 수정 및 불필요한 추천 API 삭제,2025-08-26,20,2,0.7,1.0,0.15,0.65,0.6,60,A
a4f8ea54af36,ㅇㅅㅇ2,* feat: 검색 기능 개선을 위한 SearchClient 및 SearchPage 컴포넌트 추가,2025-08-26,475,14,0.7,0.931,0.4,0.7,0.4,64,A
7632a5697c91,ㅇㅅㅇ2,* modify: 환경 변수 파일 업데이트 및 MySearch 컴포넌트 개선,2025-08-26,3992,69,0.7,0.646,0.5,0.6,0.4,59,B
985b934a29e9,ㅇㅅㅇ2,* modify: API 경로 및 파라미터 타입 수정,2025-08-21,45,5,0.8,1.0,0.6,0.8,0.5,76,A
531a1286a278,ㅇㅅㅇ2,* modify: GitLab CI 구성에서 SonarQube 체크 주석 처리,2025-08-21,2429,65,0.7,0.586,0.5,0.4,0.4,55,B
d1ffeb61cd26,ㅇㅅㅇ2,* feat: 최근 검색어 컴포넌트 추가,2025-08-18,1325,29,0.7,0.715,0.5,0.7,0.4,62,A
f163ae3e851d,ㅇㅅㅇ2,* feat: 새로운 환경 변수 및 API 관련 파일 추가,2025-08-14,8965,134,0.8,0.385,0.5,0.7,0.4,59,B
fc3dffd0c14b,ㅇㅅㅇ2,* modify: package.json에서 Node.js 버전 업데이트,2025-08-11,4,1,0.3,0.3,0.3,0.4,0.7,36,C
ae57842b784b,ㅇㄷㅎ2,* modify: Dockerfile에서 Node.js 버전 업데이트,2025-08-11,2,1,0.3,1.0,0.3,0.4,0.5,48,B
c0a765db5736,ㅇㄷㅎ2,* modify: next.config.ts에 개발 환경에 따른 아이콘 경로 설정 추가,2025-08-11,8,1,0.3,1.0,0.3,0.7,0.7,54,B
4ee6ccad9432,ㅇㄷㅎ2,* feat: 다양한 아이콘 SVG 파일 추가,2025-08-11,3393,211,0.9,0.519,0.2,0.7,0.4,57,B
1029890b23b1,ㅇㄷㅎ2,* modify: Dockerfile에서 포트 및 노출 설정 제거,2025-08-11,2,1,0.3,1.0,0.15,0.15,0.5,40,B
298144d23e7a,ㅇㄷㅎ2,* modify: Dockerfile 및 next.config.ts 업데이트,2025-08-11,67012,268,0.9,0.184,0.4,0.4,0.4,51,B
ff1d7ab38202,ㅇㅅㅇ2,modify: setting add,2025-08-05,0,0,0.0,1.0,0.0,0.4,0.0,26,C
